Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da Instalação do Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da Instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação do Gasoduto;Nome da variável;01/07/2021;02/07/2021;03/07/2021;04/07/2021;05/07/2021;06/07/2021;07/07/2021;08/07/2021;09/07/2021;10/07/2021;11/07/2021;12/07/2021;13/07/2021;14/07/2021;15/07/2021;16/07/2021;17/07/2021;18/07/2021;19/07/2021;20/07/2021;21/07/2021;22/07/2021;23/07/2021;24/07/2021;25/07/2021;26/07/2021;27/07/2021;28/07/2021;29/07/2021;30/07/2021;31/07/2021
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0026SP4-S2021-PET;Volume Solicitado;3,02;3,10;3,10;3,10;4,73;4,16;2,77;2,93;4,07;2,69;0,98;4,89;3,91;2,77;2,77;2,44;2,85;0,98;0,98;3,18;2,77;4,07;2,93;2,85;2,69;2,69;2,93;8,07;2,93;3,10;2,69
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0026SP4-S2021-PET;Volume Programado;3,02;3,10;3,10;3,10;4,73;4,16;2,77;2,93;4,07;2,69;0,98;4,89;3,91;2,77;2,77;2,44;2,85;0,98;0,98;3,18;2,77;4,07;2,93;2,85;2,69;2,69;2,93;8,07;2,93;3,10;2,69
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0026SP4-S2021-PET;Volume Realizado;3,14;3,49;1,47;0,00;4,29;2,90;2,12;3,89;2,68;0,00;0,00;3,67;5,23;7,29;1,13;0,62;0,08;0,21;0,78;0,83;4,45;2,47;0,19;0,24;1,64;7,43;8,79;9,65;7,02;5,25;6,06
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;Itapetininga;224822;Ponto de Entrega;Itapetininga;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;75,57;73,86;83,23;86,92;82,12;72,64;79,51;79,81;70,83;80,55;81,70;83,36;81,44;84,55;84,65;81,69;79,96;87,39;85,40;84,90;84,39;75,87;72,51;75,70;76,37;79,12;79,11;74,14;80,67;71,90;75,59
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Solicitado;179,29;0,00;0,00;0,00;293,63;420,61;420,61;410,91;420,52;420,61;410,91;430,30;420,52;371,79;0,00;0,00;0,00;0,00;0,00;380,92;342,45;420,44;414,90;430,30;337,40;410,91;410,91;420,61;381,49;251,01;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Programado;179,29;0,00;0,00;0,00;293,63;420,61;420,61;410,91;420,52;420,61;410,91;430,30;420,52;371,79;0,00;0,00;0,00;0,00;0,00;380,92;342,45;420,44;414,90;430,30;337,40;410,91;410,91;420,61;381,49;251,01;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Realizado;0,00;0,00;0,00;0,00;362,42;420,17;418,37;417,40;415,71;417,38;416,60;413,54;410,19;385,10;0,00;0,00;0,00;0,00;0,00;390,94;231,60;419,92;414,72;416,87;417,00;408,66;410,86;417,43;414,80;406,39;0,00
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;Gemini;27146;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;90,85;90,42;96,47;97,47;94,11;86,98;94,94;91,92;85,73;94,98;91,69;95,61;94,52;96,69;97,57;93,97;93,65;97,85;97,45;97,25;96,59;87,46;87,64;87,89;87,87;89,56;91,55;88,69;94,78;85,91;90,22
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;929,07;929,07;928,90;928,90;929,23;1027,02;1075,84;1026,86;1173,47;1212,67;1046,67;1075,76;1007,30;929,15;928,90;939,09;928,09;929,23;997,69;899,81;782,62;843,49;587,02;782,29;860,44;684,49;831,19;928,98;956,61;880,41;841,05
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;929,07;929,07;928,90;928,90;929,23;1027,02;1075,84;1026,86;1173,47;1212,67;1046,67;1075,76;1007,30;929,15;928,90;939,09;928,09;929,23;997,69;899,81;782,62;843,49;587,02;782,29;860,44;684,49;831,19;928,98;956,61;880,41;841,05
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;1003,39;1120,38;980,06;995,32;997,75;1054,34;1051,31;1074,40;1068,76;1150,49;1095,42;1075,76;1007,30;929,15;928,90;951,33;928,09;929,23;1005,32;899,81;797,94;843,49;740,35;782,29;860,44;780,05;853,30;928,98;959,27;902,21;850,35
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Solicitado;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Programado;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39;293,39
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Realizado;316,86;353,80;309,55;314,37;315,02;301,19;250,82;306,97;293,39;238,09;307,05;287,20;196,31;239,58;263,15;297,21;250,32;285,80;295,63;228,63;299,13;290,04;370,02;272,61;222,66;334,35;301,19;280,63;294,20;300,65;296,64
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;REPAR;27165;Ponto de Entrega;Araucária;PR;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;77,53;76,76;79,42;81,31;78,88;76,15;76,75;77,31;75,17;78,49;82,24;78,80;78,71;78,96;78,69;78,34;80,22;81,45;78,85;78,96;79,23;78,33;78,10;80,55;81,18;80,53;78,77;76,48;77,29;75,84;79,38
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPA0004SP2-S2021-PET;Volume Solicitado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPA0004SP2-S2021-PET;Volume Programado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPA0004SP2-S2021-PET;Volume Realizado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0025SP2-S2021-PET;Volume Solicitado;1114,80;1458,23;922,14;885,22;171,14;90,87;1170,30;0,00;0,00;1520,08;1471,43;782,37;1013,99;1461,32;994,34;751,89;0,00;1190,92;1670,69;1215,69;635,27;594,52;309,28;767,70;1341,60;1051,96;0,00;0,00;353,70;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0025SP2-S2021-PET;Volume Programado;1114,80;1458,23;922,14;885,22;171,14;90,87;1170,30;0,00;0,00;1520,08;1471,43;782,37;1013,99;1461,32;994,34;751,89;0,00;1190,92;1670,69;1215,69;635,27;594,52;309,28;767,70;1341,60;1051,96;0,00;0,00;353,70;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0025SP2-S2021-PET;Volume Realizado;1122,39;1458,82;922,82;985,44;213,76;90,98;1156,34;0,00;0,00;1510,35;1525,14;800,20;983,24;1386,69;1003,08;743,66;0,00;1196,77;1674,64;1173,71;625,77;594,17;300,72;782,39;1355,03;1067,00;0,00;0,00;359,92;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;16,30;40,75;651,16;760,37;1264,51;1882,42;446,68;2189,01;1659,12;0,00;0,00;0,00;0,00;0,00;389,64;617,26;1556,59;305,21;594,93;0,00;881,39;124,93;1264,18;831,27;0,00;529,73;1572,32;1467,60;1197,60;1829,69;1703,37
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;16,30;40,75;651,16;760,37;1264,51;1882,42;446,68;2189,01;1659,12;0,00;0,00;0,00;0,00;0,00;389,64;617,26;1556,59;305,21;594,93;0,00;881,39;124,93;1264,18;831,27;0,00;529,73;1572,32;1467,60;1197,60;1829,69;1703,37
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;16,41;40,77;651,65;846,45;1579,39;1884,79;441,36;2068,23;1556,08;0,00;0,00;0,00;0,00;0,00;393,06;610,50;1539,96;306,71;596,34;0,00;868,21;124,86;1229,17;847,17;0,00;537,30;1520,84;1464,18;1218,67;1828,23;1676,29
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;922,63;0,00;0,00;0,00;0,00;0,00;485,88;0,00;0,00;728,99;679,85;782,37;660,78;0,00;640,65;782,13;0,00;0,00;0,00;1024,01;0,00;0,00;0,00;0,00;540,98;63,16;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;922,63;0,00;0,00;0,00;0,00;0,00;485,88;0,00;0,00;728,99;679,85;782,37;660,78;0,00;640,65;782,13;0,00;0,00;0,00;1024,01;0,00;0,00;0,00;0,00;540,98;63,16;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;928,91;0,00;0,00;0,00;0,00;0,00;480,09;0,00;0,00;724,33;704,66;800,20;640,74;0,00;646,27;773,56;0,00;0,00;0,00;988,64;0,00;0,00;0,00;0,00;546,39;64,06;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;REPLAN;27006;Ponto de Entrega;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;65,76;69,02;72,39;67,66;71,30;66,73;69,41;63,54;60,87;67,61;72,12;70,01;73,91;74,03;74,35;69,93;69,51;73,20;70,63;66,49;65,21;63,33;63,98;64,71;72,30;67,32;70,18;75,72;70,19;65,70;62,62
700503;GASBOL;Canoas UTE;27086;Ponto de Entrega;Canoas;RS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Canoas UTE;27086;Ponto de Entrega;Canoas;RS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Canoas UTE;27086;Ponto de Entrega;Canoas;RS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,45;0,00;1,89;0,00;2,45;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Canoas UTE;27086;Ponto de Entrega;Canoas;RS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Canoas UTE;27086;Ponto de Entrega;Canoas;RS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
